date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
1961-12-29,Ivory Coast,Senegal,1,1,Friendship Games,,Ivory Coast,False,Côte d'Ivoire,Senegal,draw
1962-01-05,Egypt,Austria,1,0,Friendly,,Egypt,False,Egypt,Austria,home_win
1962-02-11,Morocco,Switzerland,3,1,Friendly,,Morocco,False,Morocco,Switzerland,home_win
1962-03-13,Uruguay,Argentina,1,1,Friendly,,Uruguay,False,Uruguay,Argentina,draw
1962-03-28,Argentina,Mexico,1,0,Friendly,,Argentina,False,Argentina,Mexico,home_win
1962-04-01,Colombia,Mexico,0,1,Friendly,,Colombia,False,Colombia,Mexico,away_win
1962-04-01,Belgium,Netherlands,3,1,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1962-04-04,Colombia,Mexico,2,2,Friendly,,Colombia,False,Colombia,Mexico,draw
1962-04-04,England,Austria,3,1,Friendly,,England,False,England,Austria,home_win
1962-04-14,Scotland,England,2,0,British Championship,,Scotland,False,Scotland,England,home_win
1962-04-21,Brazil,Paraguay,6,0,Osvaldo Cruz Cup,,Brazil,False,Brazil,Paraguay,home_win
1962-04-24,Brazil,Paraguay,4,0,Osvaldo Cruz Cup,,Brazil,False,Brazil,Paraguay,home_win
1962-04-25,Mexico,Colombia,1,0,Friendly,,Mexico,False,Mexico,Colombia,home_win
1962-05-02,Scotland,Uruguay,2,3,Friendly,,Scotland,False,Scotland,Uruguay,away_win
1962-05-06,Brazil,Portugal,2,1,Friendly,,Brazil,False,Brazil,Portugal,home_win
1962-05-09,Brazil,Portugal,1,0,Friendly,,Brazil,False,Brazil,Portugal,home_win
1962-05-09,England,Switzerland,3,1,Friendly,,England,False,England,Switzerland,home_win
1962-05-16,Norway,Netherlands,2,1,Friendly,,Norway,False,Norway,Netherlands,home_win
1962-05-17,Portugal,Belgium,1,2,Friendly,,Portugal,False,Portugal,Belgium,away_win
1962-05-30,Brazil,Mexico,2,0,World Cup,,Chile,True,Brazil,Mexico,home_win
1962-05-30,Uruguay,Colombia,2,1,World Cup,,Chile,True,Uruguay,Colombia,home_win
1962-06-02,England,Argentina,3,1,World Cup,,Chile,True,England,Argentina,home_win
1962-06-03,Spain,Mexico,1,0,World Cup,,Chile,True,Spain,Mexico,home_win
1962-06-06,Brazil,Spain,2,1,World Cup,,Chile,True,Brazil,Spain,home_win
1962-06-10,Brazil,England,3,1,World Cup,,Chile,True,Brazil,England,home_win
1962-08-15,Argentina,Uruguay,3,1,Lipton Cup,,Argentina,False,Argentina,Uruguay,home_win
1962-08-30,South Korea,Japan,1,0,Asian Games,,Indonesia,True,Korea Republic,Japan,home_win
1962-10-03,England,France,1,1,European Championship qual,,England,False,England,France,draw
1962-10-14,Belgium,Netherlands,2,0,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1962-11-11,Netherlands,Switzerland,3,1,European Championship qual,,Netherlands,False,Netherlands,Switzerland,home_win
1962-12-02,Belgium,Spain,1,1,Friendly,,Belgium,False,Belgium,Spain,draw
1962-12-31,Senegal,Ivory Coast,1,1,Friendly,,Senegal,False,Senegal,Côte d'Ivoire,draw
1963-01-09,Spain,France,0,0,Friendly,,Spain,False,Spain,France,draw
1963-01-13,Morocco,Switzerland,1,0,Friendly,,Morocco,False,Morocco,Switzerland,home_win
1963-02-27,France,England,5,2,European Championship qual,,France,False,France,England,home_win
1963-03-03,Paraguay,Brazil,2,2,Friendly,,Paraguay,False,Paraguay,Brazil,draw
1963-03-03,Netherlands,Belgium,0,1,Friendly,,Netherlands,False,Netherlands,Belgium,away_win
1963-03-10,Argentina,Colombia,4,2,South American Champ,,Bolivia,True,Argentina,Colombia,home_win
1963-03-10,Ivory Coast,Tunisia,3,0,Friendly,,Ivory Coast,False,Côte d'Ivoire,Tunisia,home_win
1963-03-14,Brazil,Colombia,5,1,South American Champ,,Bolivia,True,Brazil,Colombia,home_win
1963-03-14,Paraguay,Ecuador,3,1,South American Champ,,Bolivia,True,Paraguay,Ecuador,home_win
1963-03-17,Paraguay,Brazil,2,0,South American Champ,,Bolivia,True,Paraguay,Brazil,home_win
1963-03-20,Argentina,Ecuador,4,2,South American Champ,,Bolivia,True,Argentina,Ecuador,home_win
1963-03-20,Paraguay,Colombia,3,2,South American Champ,,Bolivia,True,Paraguay,Colombia,home_win
1963-03-24,Argentina,Brazil,3,0,South American Champ,,Bolivia,True,Argentina,Brazil,home_win
1963-03-27,Brazil,Ecuador,2,2,South American Champ,,Bolivia,True,Brazil,Ecuador,draw
1963-03-31,Switzerland,Netherlands,1,1,European Championship qual,,Switzerland,False,Switzerland,Netherlands,draw
1963-03-31,Ecuador,Colombia,4,3,South American Champ,,Bolivia,True,Ecuador,Colombia,home_win
1963-03-31,Argentina,Paraguay,1,1,South American Champ,,Bolivia,True,Argentina,Paraguay,draw
1963-04-04,Tunisia,Jordan,4,0,Arab Cup,,Lebanon,True,Tunisia,Jordan,home_win
1963-04-06,England,Scotland,1,2,British Championship,,England,False,England,Scotland,away_win
1963-04-13,Tunisia,Ivory Coast,3,1,Friendship Games,,Senegal,True,Tunisia,Côte d'Ivoire,home_win
1963-04-13,Brazil,Argentina,2,3,Roca Cup,,Brazil,False,Brazil,Argentina,away_win
1963-04-16,Brazil,Argentina,5,2,Roca Cup,,Brazil,False,Brazil,Argentina,home_win
1963-04-17,Netherlands,France,1,0,Friendly,,Netherlands,False,Netherlands,France,home_win
1963-04-20,Senegal,Tunisia,1,1,Friendship Games,,Senegal,False,Senegal,Tunisia,draw
1963-04-21,Portugal,Brazil,1,0,Friendly,,Portugal,False,Portugal,Brazil,home_win
1963-04-24,Belgium,Brazil,5,1,Friendly,,Belgium,False,Belgium,Brazil,home_win
1963-04-28,France,Brazil,2,3,Friendly,,France,False,France,Brazil,away_win
1963-05-02,Netherlands,Brazil,1,0,Friendly,,Netherlands,False,Netherlands,Brazil,home_win
1963-05-08,England,Brazil,1,1,Friendly,,England,False,England,Brazil,draw
1963-05-08,Scotland,Austria,4,1,Friendly,,Scotland,False,Scotland,Austria,home_win
1963-05-17,Egypt,Brazil,0,1,Friendly,,Egypt,False,Egypt,Brazil,away_win
1963-06-04,Norway,Scotland,4,3,Friendly,,Norway,False,Norway,Scotland,home_win
1963-06-05,Switzerland,England,1,8,Friendly,,Switzerland,False,Switzerland,England,away_win
1963-06-13,Spain,Scotland,2,6,Friendly,,Spain,False,Spain,Scotland,away_win
1963-06-15,Tunisia,Morocco,4,1,African Nations Cup qualifier,,Tunisia,False,Tunisia,Morocco,home_win
1963-07-02,Morocco,Tunisia,4,2,African Nations Cup qualifier,,Morocco,False,Morocco,Tunisia,home_win
1963-07-04,Algeria,Egypt,1,1,Friendly,,Algeria,False,Algeria,Egypt,draw
1963-07-07,Algeria,Egypt,2,2,Friendly,,Algeria,False,Algeria,Egypt,draw
1963-08-13,Japan,South Korea,1,1,Independence Tournament,,Malaya,True,Japan,Korea Republic,draw
1963-09-25,Morocco,Tunisia,1,0,Mediterranean Games,,Italy,True,Morocco,Tunisia,home_win
1963-10-15,Paraguay,Argentina,0,4,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,away_win
1963-10-20,Netherlands,Belgium,1,1,Friendly,,Netherlands,False,Netherlands,Belgium,draw
1963-10-29,Argentina,Paraguay,2,3,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,away_win
1963-11-03,Switzerland,Norway,0,2,Friendly,,Switzerland,False,Switzerland,Norway,away_win
1963-11-07,Scotland,Norway,6,1,Friendly,,Scotland,False,Scotland,Norway,home_win
1963-11-11,France,Switzerland,2,2,Friendly,,France,False,France,Switzerland,draw
1963-11-18,Egypt,Saudi Arabia,7,0,GANEFO Tournament,,Indonesia,True,Egypt,Saudi Arabia,home_win
1963-11-24,Ghana,Tunisia,1,1,African Nations Cup,,Ghana,False,Ghana,Tunisia,draw
1963-12-01,Spain,Belgium,1,2,Friendly,,Spain,False,Spain,Belgium,away_win
1963-12-15,Tunisia,Algeria,0,0,Friendly,,Tunisia,False,Tunisia,Algeria,draw
1963-12-25,France,Belgium,1,2,Friendly,,France,False,France,Belgium,away_win
1964-03-20,Egypt,Algeria,1,0,Friendly,,Egypt,False,Egypt,Algeria,home_win
1964-03-22,Belgium,Netherlands,0,0,Friendly,,Belgium,False,Belgium,Netherlands,draw
1964-03-22,Egypt,Algeria,2,2,Friendly,,Egypt,False,Egypt,Algeria,draw
1964-04-11,Scotland,England,1,0,British Championship,,Scotland,False,Scotland,England,home_win
1964-04-12,Netherlands,Austria,1,1,Friendly,,Netherlands,False,Netherlands,Austria,draw
1964-04-15,Switzerland,Belgium,2,0,Friendly,,Switzerland,False,Switzerland,Belgium,home_win
1964-04-25,Morocco,Uruguay,0,1,Friendly,,Morocco,False,Morocco,Uruguay,away_win
1964-04-29,Switzerland,Portugal,2,3,Friendly,,Switzerland,False,Switzerland,Portugal,away_win
1964-05-03,Belgium,Portugal,1,2,Friendly,,Belgium,False,Belgium,Portugal,away_win
1964-05-06,England,Uruguay,2,1,Friendly,,England,False,England,Uruguay,home_win
1964-05-14,Austria,Uruguay,0,2,Friendly,,Austria,False,Austria,Uruguay,away_win
1964-05-17,Portugal,England,3,4,Friendly,,Portugal,False,Portugal,England,away_win
1964-05-27,United States,England,0,10,Friendly,,United States,False,USA,England,away_win
1964-05-30,Brazil,England,5,1,Friendly tournament,,Brazil,False,Brazil,England,home_win
1964-05-31,Ghana,Tunisia,2,0,Olympic Games qualifier,,Ghana,False,Ghana,Tunisia,home_win
1964-05-31,Argentina,Portugal,2,0,Friendly tournament,,Brazil,True,Argentina,Portugal,home_win
1964-06-03,Brazil,Argentina,0,3,Friendly tournament,,Brazil,False,Brazil,Argentina,away_win
1964-06-04,England,Portugal,1,1,Friendly tournament,,Brazil,True,England,Portugal,draw
1964-06-06,Argentina,England,1,0,Friendly tournament,,Brazil,True,Argentina,England,home_win
1964-06-07,Brazil,Portugal,4,1,Friendly tournament,,Brazil,False,Brazil,Portugal,home_win
1964-06-21,Tunisia,Ghana,2,1,Olympic Games qualifier,,Tunisia,False,Tunisia,Ghana,home_win
1964-07-01,Norway,Switzerland,3,2,Friendly,,Norway,False,Norway,Switzerland,home_win
1964-09-30,Belgium,Netherlands,1,0,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1964-10-16,Japan,Ghana,2,3,Olympic Games,,Japan,False,Japan,Ghana,away_win
1964-10-16,Egypt,South Korea,10,0,Olympic Games,,Japan,True,Egypt,Korea Republic,home_win
1964-10-18,Egypt,Ghana,5,1,Olympic Games,,Japan,True,Egypt,Ghana,home_win
1964-10-21,England,Belgium,2,2,Friendly,,England,False,England,Belgium,draw
1964-11-11,France,Norway,1,0,World Cup qualifier,,France,False,France,Norway,home_win
1964-11-15,Portugal,Spain,2,1,Friendly,,Portugal,False,Portugal,Spain,home_win
1964-11-25,Paraguay,Argentina,3,0,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,home_win
1964-12-02,Belgium,France,3,0,Friendly,,Belgium,False,Belgium,France,home_win
1964-12-08,Argentina,Paraguay,8,1,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,home_win
1964-12-09,Netherlands,England,1,1,Friendly,,Netherlands,False,Netherlands,England,draw
1964-12-27,Algeria,Tunisia,1,0,African Games qualifier,,Algeria,False,Algeria,Tunisia,home_win
1965-01-02,Ivory Coast,Ghana,1,0,African Games qualifier,,Ivory Coast,False,Côte d'Ivoire,Ghana,home_win
1965-02-28,Tunisia,Morocco,0,0,Friendly,,Tunisia,False,Tunisia,Morocco,draw
1965-03-07,United States,Mexico,2,2,World Cup qualifier,,United States,False,USA,Mexico,draw
1965-03-12,Mexico,United States,2,0,World Cup qualifier,,Mexico,False,Mexico,USA,home_win
1965-03-14,Tunisia,Algeria,0,0,African Games qualifier,,Tunisia,False,Tunisia,Algeria,draw
1965-03-24,France,Austria,1,2,Friendly,,France,False,France,Austria,away_win
1965-04-04,Mexico,Haiti,3,0,CONCACAF Championship,,Guatemala,True,Mexico,Haiti,home_win
1965-04-10,England,Scotland,2,2,British Championship,,England,False,England,Scotland,draw
1965-04-24,Paraguay,Uruguay,2,1,Artigas Cup,,Paraguay,False,Paraguay,Uruguay,home_win
1965-05-01,Uruguay,Paraguay,4,0,Artigas Cup,,Uruguay,False,Uruguay,Paraguay,home_win
1965-05-02,Morocco,Tunisia,0,1,Friendly,,Morocco,False,Morocco,Tunisia,away_win
1965-05-08,Scotland,Spain,0,0,Friendly,,Scotland,False,Scotland,Spain,draw
1965-06-02,Brazil,Belgium,5,0,Friendly,,Brazil,False,Brazil,Belgium,home_win
1965-06-03,France,Argentina,0,0,Friendly,,France,False,France,Argentina,draw
1965-06-09,Brazil,Argentina,0,0,Friendly,,Brazil,False,Brazil,Argentina,draw
1965-06-17,Algeria,Brazil,0,3,Friendly,,Algeria,False,Algeria,Brazil,away_win
1965-06-24,Portugal,Brazil,0,0,Friendly,,Portugal,False,Portugal,Brazil,draw
1965-07-19,Ivory Coast,Algeria,1,0,African Games,,Congo,True,Côte d'Ivoire,Algeria,home_win
1965-07-20,Colombia,Ecuador,0,1,World Cup qualifier,,Colombia,False,Colombia,Ecuador,away_win
1965-07-25,Ecuador,Colombia,2,0,World Cup qualifier,,Ecuador,False,Ecuador,Colombia,home_win
1965-07-25,Ivory Coast,Algeria,2,0,African Games,,Congo,True,Côte d'Ivoire,Algeria,home_win
1965-08-01,Argentina,Paraguay,3,0,World Cup qualifier,,Argentina,False,Argentina,Paraguay,home_win
1965-08-08,Paraguay,Argentina,0,0,World Cup qualifier,,Paraguay,False,Paraguay,Argentina,draw
1965-09-07,Brazil,Uruguay,3,0,Friendly,,Brazil,False,Brazil,Uruguay,home_win
1965-09-15,Norway,France,0,1,World Cup qualifier,,Norway,False,Norway,France,away_win
1965-10-17,Netherlands,Switzerland,0,0,World Cup qualifier,,Netherlands,False,Netherlands,Switzerland,draw
1965-10-20,England,Austria,2,3,Friendly,,England,False,England,Austria,away_win
1965-10-31,Algeria,Morocco,0,0,Friendly,,Algeria,False,Algeria,Morocco,draw
1965-11-14,Tunisia,Senegal,0,0,African Nations Cup,,Tunisia,False,Tunisia,Senegal,draw
1965-11-14,Switzerland,Netherlands,2,1,World Cup qualifier,,Switzerland,False,Switzerland,Netherlands,home_win
1965-11-19,Ghana,Ivory Coast,4,1,African Nations Cup,,Tunisia,True,Ghana,Côte d'Ivoire,home_win
1965-11-21,Ivory Coast,Senegal,1,0,African Nations Cup,,Tunisia,True,Côte d'Ivoire,Senegal,home_win
1965-11-21,Tunisia,Ghana,2,3,African Nations Cup,,Tunisia,False,Tunisia,Ghana,away_win
1965-12-08,Spain,England,0,2,Friendly,,Spain,False,Spain,England,away_win
1966-03-06,Morocco,Algeria,1,0,Friendly,,Morocco,False,Morocco,Algeria,home_win
1966-03-18,Morocco,Tunisia,1,0,Friendly tournament,,Libya,True,Morocco,Tunisia,home_win
1966-04-02,Scotland,England,3,4,British Championship,,Scotland,False,Scotland,England,away_win
1966-04-17,Netherlands,Belgium,3,1,Friendly,,Netherlands,False,Netherlands,Belgium,home_win
1966-04-19,Switzerland,Morocco,6,4,Friendly,,Switzerland,False,Switzerland,Morocco,home_win
1966-04-20,France,Belgium,0,3,Friendly,,France,False,France,Belgium,away_win
1966-04-24,Mexico,Paraguay,7,0,Friendly,,Mexico,False,Mexico,Paraguay,home_win
1966-05-11,Scotland,Netherlands,0,3,Friendly,,Scotland,False,Scotland,Netherlands,away_win
1966-05-15,Paraguay,Uruguay,2,2,Artigas Cup,,Paraguay,False,Paraguay,Uruguay,draw
1966-05-18,Uruguay,Paraguay,3,1,Artigas Cup,,Uruguay,False,Uruguay,Paraguay,home_win
1966-06-12,Portugal,Norway,4,0,Friendly,,Portugal,False,Portugal,Norway,home_win
1966-06-18,Switzerland,Mexico,1,1,Friendly,,Switzerland,False,Switzerland,Mexico,draw
1966-06-18,Scotland,Portugal,0,1,Friendly,,Scotland,False,Scotland,Portugal,away_win
1966-06-23,Spain,Uruguay,1,1,Friendly,,Spain,False,Spain,Uruguay,draw
1966-06-25,Scotland,Brazil,1,1,Friendly,,Scotland,False,Scotland,Brazil,draw
1966-06-26,Portugal,Uruguay,3,0,Friendly,,Portugal,False,Portugal,Uruguay,home_win
1966-06-29,Norway,England,1,6,Friendly,,Norway,False,Norway,England,away_win
1966-07-11,England,Uruguay,0,0,World Cup,,England,False,England,Uruguay,draw
1966-07-13,France,Mexico,1,1,World Cup,,England,True,France,Mexico,draw
1966-07-13,Argentina,Spain,2,1,World Cup,,England,True,Argentina,Spain,home_win
1966-07-15,Uruguay,France,2,1,World Cup,,England,True,Uruguay,France,home_win
1966-07-15,Spain,Switzerland,2,1,World Cup,,England,True,Spain,Switzerland,home_win
1966-07-16,England,Mexico,2,0,World Cup,,England,False,England,Mexico,home_win
1966-07-19,Portugal,Brazil,3,1,World Cup,,England,True,Portugal,Brazil,home_win
1966-07-19,Argentina,Switzerland,2,0,World Cup,,England,True,Argentina,Switzerland,home_win
1966-07-19,Mexico,Uruguay,0,0,World Cup,,England,True,Mexico,Uruguay,draw
1966-07-20,England,France,2,0,World Cup,,England,False,England,France,home_win
1966-07-23,England,Argentina,1,0,World Cup,,England,False,England,Argentina,home_win
1966-07-26,England,Portugal,2,1,World Cup,,England,False,England,Portugal,home_win
1966-09-18,Austria,Netherlands,2,1,Friendly,,Austria,False,Austria,Netherlands,home_win
1966-10-22,Belgium,Switzerland,1,0,Friendly,,Belgium,False,Belgium,Switzerland,home_win
1966-10-30,Ivory Coast,Ghana,0,1,Friendly tournament,,Ivory Coast,False,Côte d'Ivoire,Ghana,away_win
1966-11-01,Ivory Coast,Ghana,1,1,Friendly tournament,,Ivory Coast,False,Côte d'Ivoire,Ghana,draw
1966-11-11,Belgium,France,2,1,European Championship qual,,Belgium,False,Belgium,France,home_win
1966-11-24,Algeria,Morocco,2,2,Friendly,,Algeria,False,Algeria,Morocco,draw
1966-12-11,Japan,Iran,3,1,Asian Games,,Thailand,True,Japan,IR Iran,home_win
1966-12-18,Iran,Japan,1,0,Asian Games,,Thailand,True,IR Iran,Japan,home_win
1966-12-21,Ecuador,Paraguay,2,2,South American Champ qual,,Ecuador,False,Ecuador,Paraguay,draw
1966-12-28,Paraguay,Ecuador,3,1,South American Champ qual,,Paraguay,False,Paraguay,Ecuador,home_win
1967-01-05,Mexico,Switzerland,3,0,Friendly,,Mexico,False,Mexico,Switzerland,home_win
1967-01-08,Mexico,Switzerland,0,2,Friendly,,Mexico,False,Mexico,Switzerland,away_win
1967-01-18,Argentina,Paraguay,4,1,South American Champ,,Uruguay,True,Argentina,Paraguay,home_win
1967-01-29,Uruguay,Paraguay,2,0,South American Champ,,Uruguay,False,Uruguay,Paraguay,home_win
1967-02-02,Uruguay,Argentina,1,0,South American Champ,,Uruguay,False,Uruguay,Argentina,home_win
1967-02-19,Ghana,Ivory Coast,2,2,Friendly,,Ghana,False,Ghana,Côte d'Ivoire,draw
1967-03-14,Mexico,Haiti,1,0,CONCACAF Championship,,Honduras,True,Mexico,Haiti,home_win
1967-04-15,England,Scotland,2,3,Euro Ch q & British Ch,,England,False,England,Scotland,away_win
1967-04-16,Belgium,Netherlands,1,0,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1967-05-24,England,Spain,2,0,Friendly,,England,False,England,Spain,home_win
1967-05-27,Austria,England,0,1,Friendly,,Austria,False,Austria,England,away_win
1967-05-28,Australia,Scotland,0,1,Friendly,,Australia,False,Australia,Scotland,away_win
1967-05-31,Australia,Scotland,1,2,Friendly,,Australia,False,Australia,Scotland,away_win
1967-06-03,Australia,Scotland,0,2,Friendly,,Australia,False,Australia,Scotland,away_win
1967-06-08,Norway,Portugal,1,2,European Championship qual,,Norway,False,Norway,Portugal,away_win
1967-06-25,Uruguay,Brazil,0,0,Rio Branco Cup,,Uruguay,False,Uruguay,Brazil,draw
1967-06-28,Uruguay,Brazil,2,2,Rio Branco Cup,,Uruguay,False,Uruguay,Brazil,draw
1967-07-01,Uruguay,Brazil,1,1,Rio Branco Cup,,Uruguay,False,Uruguay,Brazil,draw
1967-08-01,Japan,South Korea,2,1,Asian Cup qualifier,,Taiwan,True,Japan,Korea Republic,home_win
1967-08-22,Mexico,Argentina,2,1,Friendly,,Mexico,False,Mexico,Argentina,home_win
1967-09-12,Algeria,Morocco,3,1,Mediterranean Games,,Tunisia,True,Algeria,Morocco,home_win
1967-10-07,Japan,South Korea,3,3,Olympic Games qualifier,,Japan,False,Japan,Korea Republic,draw
1967-10-13,Paraguay,Argentina,1,1,Friendly,,Paraguay,False,Paraguay,Argentina,draw
1967-10-28,France,Belgium,1,1,European Championship qual,,France,False,France,Belgium,draw
1967-11-05,Australia,New Zealand,5,3,Vietnam Independence Cup,,South Vietnam,True,Australia,New Zealand,home_win
1967-11-05,Morocco,Tunisia,1,1,Olympic Games qualifier,,Morocco,False,Morocco,Tunisia,draw
1967-11-12,Portugal,Norway,2,1,European Championship qual,,Portugal,False,Portugal,Norway,home_win
1967-11-14,Australia,South Korea,3,2,Vietnam Independence Cup,,South Vietnam,True,Australia,Korea Republic,home_win
1967-11-26,Tunisia,Morocco,0,0,Olympic Games qualifier,,Tunisia,False,Tunisia,Morocco,draw
1967-12-10,Saudi Arabia,Tunisia,4,0,Friendly,,Saudi Arabia,False,Saudi Arabia,Tunisia,home_win
1968-01-11,Ivory Coast,Algeria,3,0,African Nations Cup,,Ethiopia,True,Côte d'Ivoire,Algeria,home_win
1968-01-12,Ghana,Senegal,2,2,African Nations Cup,,Ethiopia,True,Ghana,Senegal,draw
1968-01-19,Ghana,Ivory Coast,4,3,African Nations Cup,,Ethiopia,True,Ghana,Côte d'Ivoire,home_win
1968-02-24,Scotland,England,1,1,Euro Ch q & British Ch,,Scotland,False,Scotland,England,draw
1968-03-17,Morocco,Algeria,0,0,Friendly,,Morocco,False,Morocco,Algeria,draw
1968-03-30,Australia,Japan,2,2,Friendly,,Australia,False,Australia,Japan,draw
1968-03-31,Australia,Japan,3,1,Friendly,,Australia,False,Australia,Japan,home_win
1968-04-03,England,Spain,1,0,European Championship qual,,England,False,England,Spain,home_win
1968-04-04,Australia,Japan,1,3,Friendly,,Australia,False,Australia,Japan,away_win
1968-04-07,Netherlands,Belgium,1,2,Friendly,,Netherlands,False,Netherlands,Belgium,away_win
1968-05-08,Spain,England,1,2,European Championship qual,,Spain,False,Spain,England,away_win
1968-05-15,Ghana,Ivory Coast,0,0,Friendly tournament,,Ghana,False,Ghana,Côte d'Ivoire,draw
1968-05-15,Paraguay,Argentina,2,0,Friendly,,Paraguay,False,Paraguay,Argentina,home_win
1968-05-19,Ghana,Ivory Coast,2,1,Friendly tournament,,Ghana,False,Ghana,Côte d'Ivoire,home_win
1968-05-21,Mexico,Uruguay,3,3,Friendly,,Mexico,False,Mexico,Uruguay,draw
1968-05-28,Mexico,Uruguay,2,2,Friendly,,Mexico,False,Mexico,Uruguay,draw
1968-05-30,Netherlands,Scotland,0,0,Friendly,,Netherlands,False,Netherlands,Scotland,draw
1968-06-02,Paraguay,Uruguay,0,0,Artigas Cup,,Paraguay,False,Paraguay,Uruguay,draw
1968-06-05,Argentina,Uruguay,2,0,Lipton Cup,,Argentina,False,Argentina,Uruguay,home_win
1968-06-09,Morocco,Ghana,1,1,Olympic Games qualifier,,Morocco,False,Morocco,Ghana,draw
1968-06-09,Brazil,Uruguay,2,0,Rio Branco Cup,,Brazil,False,Brazil,Uruguay,home_win
1968-06-12,Brazil,Uruguay,4,0,Rio Branco Cup,,Brazil,False,Brazil,Uruguay,home_win
1968-06-20,Uruguay,Argentina,2,1,Newton Cup,,Uruguay,False,Uruguay,Argentina,home_win
1968-06-30,Brazil,Portugal,2,0,Friendly,,Mozambique,True,Brazil,Portugal,home_win
1968-06-30,Ghana,Morocco,1,2,Olympic Games qualifier,,Ghana,False,Ghana,Morocco,away_win
1968-06-30,Ivory Coast,Senegal,2,1,Friendly,,Ivory Coast,False,Côte d'Ivoire,Senegal,home_win
1968-07-07,Mexico,Brazil,0,2,Friendly,,Mexico,False,Mexico,Brazil,away_win
1968-07-10,Mexico,Brazil,2,1,Friendly,,Mexico,False,Mexico,Brazil,home_win
1968-07-25,Paraguay,Brazil,0,4,Osvaldo Cruz Cup,,Paraguay,False,Paraguay,Brazil,away_win
1968-07-28,Paraguay,Brazil,1,0,Osvaldo Cruz Cup,,Paraguay,False,Paraguay,Brazil,home_win
1968-08-07,Brazil,Argentina,4,1,Friendly,,Brazil,False,Brazil,Argentina,home_win
1968-08-10,Senegal,Ivory Coast,1,1,Friendly,,Senegal,False,Senegal,Côte d'Ivoire,draw
1968-08-11,Brazil,Argentina,3,2,Friendly,,Brazil,False,Brazil,Argentina,home_win
1968-09-22,Switzerland,Austria,1,0,Friendly,,Switzerland,False,Switzerland,Austria,home_win
1968-10-13,Canada,United States,4,2,World Cup qualifier,,Canada,False,Canada,USA,home_win
1968-10-16,Colombia,Mexico,0,1,Friendly,,Colombia,False,Colombia,Mexico,away_win
1968-10-17,France,Spain,1,3,Friendly,,France,False,France,Spain,away_win
1968-10-20,Haiti,United States,3,6,Friendly,,Haiti,False,Haiti,USA,away_win
1968-10-21,Haiti,United States,5,2,Friendly,,Haiti,False,Haiti,USA,home_win
1968-10-23,Haiti,United States,1,0,Friendly,,Haiti,False,Haiti,USA,home_win
1968-10-26,United States,Canada,1,0,World Cup qualifier,,United States,False,USA,Canada,home_win
1968-10-26,Uruguay,Mexico,0,2,Friendly,,Uruguay,False,Uruguay,Mexico,away_win
1968-10-31,Brazil,Mexico,1,2,Friendly,,Brazil,False,Brazil,Mexico,away_win
1968-11-03,Morocco,Senegal,1,0,World Cup qualifier,,Morocco,False,Morocco,Senegal,home_win
1968-11-03,Brazil,Mexico,2,1,Friendly,,Brazil,False,Brazil,Mexico,home_win
1968-11-06,France,Norway,0,1,World Cup qualifier,,France,False,France,Norway,away_win
1968-11-06,Scotland,Austria,2,1,World Cup qualifier,,Scotland,False,Scotland,Austria,home_win
1968-11-17,Algeria,Tunisia,1,2,World Cup qualifier,,Algeria,False,Algeria,Tunisia,away_win
1968-12-01,Ghana,Senegal,2,0,Friendly,,Ghana,False,Ghana,Senegal,home_win
1968-12-11,Spain,Belgium,1,1,World Cup qualifier,,Spain,False,Spain,Belgium,draw
1968-12-29,Tunisia,Algeria,0,0,World Cup qualifier,,Tunisia,False,Tunisia,Algeria,draw
1969-01-05,Senegal,Morocco,2,1,World Cup qualifier,,Senegal,False,Senegal,Morocco,home_win
1969-02-04,Mexico,Colombia,1,0,Friendly,,Mexico,False,Mexico,Colombia,home_win
1969-02-13,Morocco,Senegal,2,0,World Cup qualifier,,Spain,True,Morocco,Senegal,home_win
1969-02-23,Belgium,Spain,2,1,World Cup qualifier,,Belgium,False,Belgium,Spain,home_win
1969-03-09,Algeria,Morocco,2,0,African Nations Cup qualifier,,Algeria,False,Algeria,Morocco,home_win
1969-03-12,England,France,5,0,Friendly,,England,False,England,France,home_win
1969-03-19,Argentina,Paraguay,1,1,Friendly,,Argentina,False,Argentina,Paraguay,draw
1969-03-23,Morocco,Algeria,1,0,African Nations Cup qualifier,,Morocco,False,Morocco,Algeria,home_win
1969-03-26,Spain,Switzerland,1,0,Friendly,,Spain,False,Spain,Switzerland,home_win
1969-04-06,Portugal,Mexico,0,0,Friendly,,Portugal,False,Portugal,Mexico,draw
1969-04-09,Paraguay,Argentina,0,0,Friendly,,Paraguay,False,Paraguay,Argentina,draw
1969-04-16,Belgium,Mexico,2,0,Friendly,,Belgium,False,Belgium,Mexico,home_win
1969-04-16,Portugal,Switzerland,0,2,World Cup qualifier,,Portugal,False,Portugal,Switzerland,away_win
